Name,Line,Sentiment,Irony,Hate,Intimacy,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
DOROTHY,"Oh!

WITCH o.s. Give me back my slippers! MCU -- Witch speaks to
Dorothy o.s.--",0.0,[ 1.2850826  -0.63327724],[ 1.0556692 -1.1287435],0.1110423803329467,-6.182379722595215,-5.2184247970581055,-4.819111347198486,-4.430037021636963,-5.187141418457031,-6.455541133880615,-6.2575364112854,-5.870641708374023,-6.286787509918213,-5.781447887420654,-6.316893100738525,-5.870942115783691,-6.7022881507873535,-4.905651569366455,-5.977114677429199,-7.261672019958496,-7.24914026260376,-5.217221260070801,-6.4097137451171875,-7.276723861694336,-6.409213542938232,-7.484705924987793,-5.5476484298706055,-7.620517730712891,-7.592473983764648,-5.820770263671875,-5.600302696228027,2.939697742462158
WITCH,"I'm the only one that knows how to use
          them. They're of no use to you! Give
          them back to me!

MCU -- Dorothy and Glinda -- Glinda advises Dorothy -- WITCH
o.s. Give them back!",0.0,[ 0.844843 -0.600323],[ 1.4109275 -1.5388664],0.0941459834575653,-6.407695293426514,-6.542588233947754,-4.281087398529053,-2.976208448410034,-3.8938639163970947,-6.346931457519531,-6.705867767333984,-7.1474609375,-7.571958065032959,-5.23066520690918,-3.1480376720428467,-6.441295623779297,-7.6005754470825195,-7.461331844329834,-7.672852993011475,-7.83714485168457,-8.351444244384766,-7.055303573608398,-7.721085071563721,-8.623040199279785,-6.296353340148926,-8.493992805480957,-5.013808250427246,-8.307001113891602,-8.681084632873535,-6.5152668952941895,-7.613993167877197,2.1614949703216553
GLINDA,"Keep tight inside of them -- their magic
          must be very powerful, or she wouldn't
          want them so badly!

MS -- The Witch rises, threatens Dorothy -- Glinda laughs,
speaks -- the Witch reacts, looks up o.s. -- then continues
to threaten Dorothy --",-0.040892857142857,[ 0.32104212 -0.10457315],[ 0.74162495 -0.811844  ],0.0984626114368438,-5.998842239379883,-2.8254740238189697,-5.458491325378418,-4.1927170753479,-3.8295767307281494,-4.58293342590332,-7.170273780822754,-7.227624416351318,-5.9355788230896,-5.728917121887207,-5.2824273109436035,-6.529777526855469,-7.218386173248291,-5.678579330444336,-6.094831466674805,-8.228957176208496,-7.506333827972412,-3.4412856101989746,-6.75435733795166,-6.699927806854248,-5.064970016479492,-7.0062713623046875,-5.035311698913574,-6.386641979217529,-7.649515151977539,-5.516580104827881,-7.673478603363037,1.7808572053909302
WITCH,"You stay out of this, Glinda, or I'll fix
          you as well!",0.0,[ 0.34393534 -0.00998865],[ 0.953956  -0.8780821],0.104960486292839,-6.291403770446777,-6.318505764007568,-4.270472526550293,-3.2794477939605713,-2.7616560459136963,-2.296027660369873,-6.697224140167236,-6.269326210021973,-6.49916934967041,-6.363972187042236,-4.434566974639893,-7.083647727966309,-7.999126434326172,-7.08635950088501,-7.661593914031982,-7.450114727020264,-8.240562438964844,-6.141480445861816,-6.419768810272217,-8.001243591308594,-4.5786614418029785,-7.891907215118408,-5.363936901092529,-7.068416118621826,-7.891885280609131,-6.8384809494018555,-8.27598762512207,1.6387618780136108
GLINDA,"(laughs)
          Oh, rubbish! You have no power here. Be
          gone, before somebody drops a house on
          you, too.",0.0,[-0.19297561  0.4125215 ],[ 1.0417756 -1.0540617],0.102719709277153,-6.577497482299805,-2.924201250076294,-2.4167399406433105,0.22902311384677887,-4.493111610412598,-5.950514793395996,-5.86597204208374,-6.185005187988281,-6.419260501861572,-2.338336229324341,-1.3782191276550293,-4.174744129180908,-4.960481643676758,-6.664227485656738,-7.24064826965332,-7.215928077697754,-7.441866397857666,-5.556156635284424,-8.142783164978027,-7.182313919067383,-4.991530418395996,-7.501733779907227,-4.472838878631592,-7.007500648498535,-6.949596881866455,-4.926442623138428,-6.282904148101807,-1.3998064994812012
WITCH,"Very well -- I'll bide my time -- and as
          for you, my fine lady, it's true, I can't
          attend to you here and now as I'd like,
          but just try to stay out of my way....
          MCU -- Witch threatens Dorothy o.s. in
          f.g. --",0.3222222222222222,[ 1.0646442  -0.68935394],[ 1.3138782 -1.3384186],0.1125087141990661,-2.0224764347076416,-7.343104362487793,-5.150065898895264,-4.298886775970459,-0.18513041734695435,-0.33677542209625244,-6.64556360244751,-6.157723903656006,-5.244516849517822,-6.256570339202881,-4.202262878417969,-7.066439151763916,-7.879908561706543,-5.621901035308838,-6.435970306396484,-3.937161445617676,-7.064592361450195,-5.369027137756348,-4.658363342285156,-6.97385311126709,-3.255249500274658,-5.573482990264893,-5.1177167892456055,-5.109265327453613,-6.752663612365723,-6.294409275054932,-7.8653717041015625,-1.9587996006011963
WITCH,"... -- just try!    I'll get you, my....",0.0,[-0.27244067  0.7193445 ],[ 1.8292676 -1.8108125],0.1114431023597717,-4.2522735595703125,-6.831033706665039,-6.091440200805664,-5.345759391784668,-1.708788514137268,1.009458303451538,-6.594326496124268,-5.685810565948486,-4.1695966720581055,-6.740530967712402,-5.536141872406006,-7.255168914794922,-8.154324531555176,-5.677521228790283,-6.53728723526001,-4.3682475090026855,-6.960771560668945,-5.612344741821289,-3.5835800170898438,-6.716118812561035,-1.8020222187042236,-6.74867057800293,-5.504889488220215,-5.6413373947143555,-6.027870178222656,-6.118375301361084,-7.474066734313965,-1.81594717502594
CONTINUED: (5),"MCU -- Dorothy and Glinda -- Dorothy reacts as the Witch
laughs o.s. -- WITCH o.s. ...pretty, and your little dog,
too! (laughs) MLS -- The Witch backs away from Dorothy and
Glinda as the CAMERA BOOMS back -- she laughs menacingly --
the Munchkins hug the ground with fear -- the Witch
disappears in a cloud of fire and smoke -- MCS -- Glinda and
Dorothy -- Glinda speaks to the Munchkins o.s.",-0.4114583333333333,[ 1.3534806  -0.92810166],[ 0.9861374 -1.0892514],0.0914898514747619,-2.651108980178833,-0.9009155035018921,-6.067385673522949,-5.156249523162842,-3.658081531524658,-6.209606647491455,-6.895907402038574,-6.980863571166992,-6.841308116912842,-5.8892316818237305,-5.899419784545898,-6.203171253204346,-6.695204257965088,-4.5949201583862305,-4.6654558181762695,-7.644439220428467,-7.168177127838135,-2.617835521697998,-5.935994625091553,-6.56185245513916,-5.552712917327881,-5.958312034606934,-4.768157958984375,-6.286350250244141,-7.981356620788574,-6.076110363006592,-6.213850975036621,-0.11749911308288574
GLINDA,"It's all right. You can get up --   she's
          gone.

LS- The Munchkins all rise, start to move toward Glinda and
Dorothy as Glinda speaks to them --",0.2857142857142857,[ 0.73573923 -0.3767735 ],[ 1.4880878 -1.662263 ],0.0997666716575622,-6.044156074523926,-6.337890625,-6.507340908050537,-4.979255199432373,-1.3890005350112915,-5.557750701904297,-6.880710601806641,-7.053197383880615,-7.446157932281494,-5.702322959899902,-5.4177069664001465,-7.164625644683838,-7.930001735687256,-6.679903984069824,-6.789124965667725,-7.3782243728637695,-7.794256687164307,-5.7875871658325195,-7.091403961181641,-7.5379791259765625,-5.473469257354736,-7.612586498260498,-4.096170425415039,-6.561957836151123,-8.270743370056152,-5.66831636428833,-7.542623043060303,1.527199387550354
GLINDA,"It's all right. You can all get up.

MCS -- Glinda and Dorothy -- CAMERA PULLS back as Glinda
speaks -- the Munchkins enter, crowd about the two -- they
bow as Glinda mentions the Wizard of Oz - CAMERA TRUCKS to
left as Glinda and Dorothy move down steps of fountain dais --
Glinda instructs Dorothy, kisses her on the forehead --
CAMERA PANS Dorothy left as she walks through the Munchkins
to the start of the Yellow Brick Road --",0.0216931216931216,[ 1.5031391 -1.0537971],[ 1.334722 -1.42371 ],0.0906998217105865,-5.375013828277588,-6.145997047424316,-6.398362159729004,-5.538156032562256,-3.207289934158325,-5.472268581390381,-6.8002400398254395,-6.974987983703613,-6.217474460601807,-6.254499435424805,-6.221146106719971,-6.721761703491211,-7.717724323272705,-5.529721736907959,-6.802261829376221,-6.502748012542725,-7.668988227844238,-5.124724388122559,-5.363941192626953,-7.844060897827148,-5.71429967880249,-7.231240272521973,-5.1374287605285645,-7.070103168487549,-7.611910820007324,-6.376699447631836,-7.356325626373291,3.079230308532715
GLINDA,"Pooh -- what a smell of sulphur! I'm
          afraid you've made rather a bad enemy of
          the Wicked Witch of the West. The sooner
          you get out of Oz altogether, the safer
          you'll sleep, my dear.",-0.6499999999999999,[ 0.40811586 -0.14969614],[ 0.34556782 -0.44345358],0.0968937277793884,-4.5024638175964355,-5.270702838897705,-5.06970739364624,-4.587606906890869,-3.5113894939422607,-3.6985435485839844,-4.831791877746582,-5.490254878997803,-5.165014743804932,-4.8466057777404785,-4.939794063568115,-4.747270107269287,-5.8599138259887695,-4.687485218048096,1.9287865161895752,-6.778968334197998,-5.543284893035889,-4.796239376068115,-5.28759765625,-2.5530381202697754,-3.981931686401367,-6.311553955078125,-3.77447509765625,-5.637975215911865,-6.4687395095825195,-3.952317237854004,-4.972957611083984,-2.105172634124756
DOROTHY,"Oh, I'd give anything to get out of Oz
          altogether -- but which is the way back
          to Kansas? I can't go the way I came.",0.0,[ 1.4956473  -0.94408536],[ 1.5501755 -1.6392936],0.0898361504077911,-6.826223373413086,-7.165494918823242,-5.4268927574157715,-3.383693218231201,-4.594829082489014,-6.252270698547363,-1.5688902139663696,-0.681047797203064,-4.65033483505249,-3.499526023864746,-3.460031032562256,-6.7172956466674805,-6.808500289916992,-5.888209819793701,-6.491117000579834,-8.307005882263184,-7.637447834014893,-6.946035861968994,-7.0648603439331055,-6.510831832885742,-5.003430366516113,-9.26954174041748,-4.883594512939453,-8.161361694335938,-7.250919342041016,-5.340240001678467,-4.713488578796387,-0.2091277539730072
GLINDA,"No -- that's true. The only person who
          might know would be the great and
          wonderful Wizard of Oz himself!",0.5375,[-0.00638323  0.3098489 ],[ 1.6801683 -1.8199748],0.0896674990653991,-1.7229689359664917,-5.193230152130127,-6.623650074005127,-5.15286111831665,1.015064001083374,-6.885857105255127,-5.652744293212891,-5.316007137298584,-6.738579273223877,-6.479818820953369,-4.79080057144165,-6.547808647155762,-7.905416965484619,-4.332935810089111,-7.094561576843262,-7.120404243469238,-8.404813766479492,-5.31901741027832,-5.7338666915893555,-8.252188682556152,-4.722446918487549,-6.312701225280762,-4.0187883377075195,-6.730509281158447,-8.754471778869629,-7.5547614097595215,-5.865251541137695,-1.7104978561401367
DOROTHY,"The Wizard of Oz? Is he good or is he
          wicked?",0.7,[ 1.1331756 -0.7831385],[ 1.3926812 -1.5791259],0.0999896526336669,-5.3469767570495605,-5.839139938354492,-6.060730457305908,-4.828140735626221,-4.522130966186523,-6.5316667556762695,-0.05915234237909317,0.3536887764930725,-7.025340557098389,-6.003538608551025,-5.135557174682617,-6.358094215393066,-6.927389621734619,-6.098323822021484,-6.274307727813721,-7.157273292541504,-8.108899116516113,-6.755093574523926,-5.588200092315674,-7.212748050689697,-5.922621250152588,-9.479247093200684,-5.155945777893066,-8.649474143981934,-7.48002815246582,-6.703100681304932,-5.03509521484375,-0.9803561568260193
GLINDA,"Oh, very good, but very mysterious. He
          lives in the Emerald City, and that's a
          long journey from here. Did you bring
          your broomstick with you?",0.2866666666666666,[ 0.70885295 -0.5850985 ],[ 1.9176403 -2.0221608],0.101303219795227,0.23195739090442657,-6.2463603019714355,-6.259239673614502,-5.688278675079346,-2.965074300765991,-5.826388835906982,-1.6842156648635864,0.5406027436256409,-6.591431140899658,-5.815870761871338,-5.076953887939453,-6.648331642150879,-7.028344631195068,-4.088894844055176,-6.0120625495910645,-5.398815155029297,-7.258991241455078,-5.60975980758667,-4.733301162719727,-6.785633563995361,-5.216850757598877,-7.429312705993652,-4.790388107299805,-7.264090061187744,-7.150274276733398,-5.935831546783447,-3.6038708686828613,-3.2748265266418457
DOROTHY,"No, I'm afraid I didn't.",0.3,[ 1.2246419  -0.68936837],[ 2.0263965 -1.799484 ],0.0903715789318084,-4.481435298919678,-4.9028120040893555,-5.194740295410156,-4.743729114532471,-3.955204725265503,-4.442619800567627,-4.654178619384766,-5.604457855224609,-5.25445032119751,-4.457709789276123,-4.226964473724365,-4.588045120239258,-5.313416957855225,-4.852969646453857,2.187037706375122,-5.846982479095459,-5.343298435211182,-4.545834064483643,-5.355003356933594,-2.501875877380371,-4.377026081085205,-6.35138463973999,-3.7705514430999756,-5.552968978881836,-6.2481794357299805,-3.7167282104492188,-4.705649375915527,-3.045590877532959
GLINDA,"Well, then, you'll have to walk. The
          Munchkins will see you safely to the
          border of Munchkinland. And remember,
          never let those ruby slippers off your
          feet for a moment, or you will be at the
          mercy of the Wicked Witch of the West.",0.5,[ 0.83757716 -0.41669148],[ 0.25828433 -0.33682337],0.1032207459211349,-5.760645866394043,-6.611754417419434,-5.967705249786377,-4.622131824493408,-3.0133934020996094,-2.148151397705078,-6.599725246429443,-6.882028579711914,-6.14650821685791,-6.379705905914307,-5.545702934265137,-7.1785736083984375,-8.024750709533691,-6.658628463745117,-6.368618488311768,-6.856365203857422,-7.610088348388672,-5.727096080780029,-6.76353120803833,-7.203004837036133,-3.7694106101989746,-7.20014762878418,-4.831298351287842,-6.185855388641357,-7.71944522857666,-6.40629768371582,-7.826942443847656,2.0941390991210938
DOROTHY,"But, how do I start for Emerald City?",0.0,[ 2.2321386 -1.4721776],[ 2.00288  -2.125468],0.090738445520401,-6.375555038452148,-6.797468662261963,-5.958143711090088,-4.474292278289795,-5.112588882446289,-6.152795791625977,0.10993588715791702,0.17443226277828217,-6.6747660636901855,-5.557172775268555,-5.012749671936035,-6.740164756774902,-6.923937797546387,-6.482180118560791,-6.532074451446533,-6.867315292358398,-8.031930923461914,-7.076298713684082,-6.439931392669678,-7.097972869873047,-5.809055328369141,-9.685969352722168,-5.411496162414551,-8.735066413879395,-7.02150821685791,-6.268354892730713,-5.31547737121582,-1.1347649097442627
GLINDA,"It's always best to start at the
          beginning -- and all you do is follow the
          Yellow Brick Road.

CS -- Dorothy turns, starts to speak to Glinda o.s. in f.g. --",0.5,[-0.02828909  0.3242216 ],[ 1.8158523 -1.8977822],0.0918424129486084,-4.9694437980651855,-6.710140705108643,-7.73498010635376,-5.842726230621338,-1.0281867980957031,-5.91105842590332,-5.653872966766357,-6.778329849243164,-7.205873012542725,-6.38365364074707,-5.328946590423584,-7.45717716217041,-8.422118186950684,-6.912713527679443,-7.619907855987549,-6.631101608276367,-8.645278930664062,-6.434427261352539,-6.796357154846191,-8.160187721252441,-4.685213565826416,-7.68168830871582,-3.4105045795440674,-6.776860237121582,-8.309100151062012,-7.319486141204834,-7.70296573638916,1.3857275247573853
DOROTHY,"But -- what happens if I --- CS -- Glinda
          speaks to Dorothy o.s. in f.g. --",0.0,[ 0.6556632  -0.48500276],[ 1.6362678 -1.7512093],0.0885203182697296,-6.716897010803223,-5.935482978820801,-6.362268924713135,-5.14909029006958,-4.742356300354004,-6.3510260581970215,-1.5582802295684814,-1.0207477807998657,-6.632519721984863,-6.181772708892822,-6.253713130950928,-7.168085098266602,-7.278480052947998,-5.767263412475586,-6.243140697479248,-7.711856842041016,-7.987648010253906,-6.643346786499023,-6.948268890380859,-6.942371368408203,-5.105355262756348,-9.238773345947266,-4.770730495452881,-8.244380950927734,-7.7072882652282715,-6.601827621459961,-4.7313923835754395,0.9132580161094666
GLINDA,"Just follow the Yellow Brick Road.

CS -- Dorothy look up o.s., open-mouthed with astonishment --
she speaks -- CAMERA PANS down to her feet as she starts to
follow the Yellow Brick Road -- CAMERA PULLS back slightly as
she walks around it -- the Mayor steps in, speaks to her --
other Munchkins speak -- CAMERA PANS left with Dorothy as she
progresses along the road -- other Munchkins give her advice -",-0.0715277777777777,[ 1.432062 -1.148133],[ 1.6689324 -1.8543813],0.0902290642261505,-4.817560195922852,-4.834692478179932,-6.313007831573486,-5.155638694763184,-4.711278915405273,-7.122320175170898,-5.586603164672852,-4.532818794250488,-6.476189136505127,-5.844146251678467,-6.293154239654541,-6.122767448425293,-6.219871997833252,-3.447258472442627,-5.978295803070068,-6.644447326660156,-7.22253942489624,-5.136508464813232,-6.726467132568359,-7.316692352294922,-5.37000036239624,-6.974208831787109,-4.5826945304870605,-7.040557384490967,-7.607950210571289,-6.9212799072265625,-1.9244848489761353,1.5130714178085327
